"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","ALKALINITY, TOTAL (AS CaCO3)",2019-04-17 12:00:00,"ALK","T",87.2,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Aluminum",2019-04-17 12:00:00,"7429-90-5","D",336,"ug/l",11.5,"ug/l",50,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Arsenic",2019-04-17 12:00:00,"7440-38-2","T",1.1,"ug/l",0.32,"ug/l",1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Cadmium",2019-04-17 12:00:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Calcium",2019-04-17 12:00:00,"7440-70-2","T",33400,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Carbon, Dissolved Organic (DOC)",2019-04-17 12:00:00,"DOC","D",5.5,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","CHLORIDE (AS CL)",2019-04-17 12:00:00,"16887-00-6","T",52.2,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Chlorophyll A",2019-04-17 12:00:00,"479-61-8","T",10,"ug/l",NA,"ug/l",0.46,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Copper",2019-04-17 12:00:00,"7440-50-8","D",3.5,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Fluoride, undistilled",2019-04-17 12:00:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","HARDNESS (AS CACO3)",2019-04-17 12:00:00,"HARD","T",110,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Iron",2019-04-17 12:00:00,"7439-89-6","T",2990,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Lead",2019-04-17 12:00:00,"7439-92-1","D",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Magnesium",2019-04-17 12:00:00,"7439-95-4","T",6420,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Manganese",2019-04-17 12:00:00,"7439-96-5","T",72.6,"ug/l",1.7,"ug/l",10,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Nickel",2019-04-17 12:00:00,"7440-02-0","D",1.6,"ug/l",0.26,"ug/l",1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Nitrate+Nitrite as Nitrogen",2019-04-17 12:00:00,"NO3NO2N","T",0.425,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Nitrogen",2019-04-17 12:00:00,"KN","T",1.15,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Nitrogen, ammonia (As N)",2019-04-17 12:00:00,"7664-41-7","T",0.0117,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","NITROGEN, KJELDAHL, TOTAL",2019-04-17 12:00:00,"KN","T",0.72,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","NITROGEN, NITRATE (AS N)",2019-04-17 12:00:00,"14797-55-8","T",0.425,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","NITROGEN, NITRITE",2019-04-17 12:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Orthophosphate as Phosphorus, Dissolved",2019-04-17 12:00:00,"PDORTHO","D",0.0051,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","PHOSPHORUS, TOTAL (AS P)",2019-04-17 12:00:00,"7723-14-0","T",0.078,"mg/l",0.018,"mg/l",0.025,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Potassium",2019-04-17 12:00:00,"7440-09-7","T",2110,"ug/l",180,"ug/l",2000,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Silver",2019-04-17 12:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","Sodium",2019-04-17 12:00:00,"7440-23-5","T",30400,"ug/l",100,"ug/l",1000,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","SULFATE (AS SO4)",2019-04-17 12:00:00,"14808-79-8","T",13,"mg/l",0.4,"mg/l",2,"","A","",2020-05-11
"Routine_R9","01-BUFF-1.7","N","01-BUFF-1.7-04172019-WS","R1903399","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2019-04-17 12:00:00,"TDS","T",222,"mg/l",9,"mg/l",10,"","A","",2020-05-11
