"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","ALKALINITY, TOTAL (AS CaCO3)",2018-04-17 09:00:00,"ALK","T",37.2,"mg/l",1,"mg/l",2,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Aluminum",2018-04-17 09:00:00,"7429-90-5","D",81.7,"ug/l",2.3,"ug/l",10,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Arsenic",2018-04-17 09:00:00,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Cadmium",2018-04-17 09:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Calcium",2018-04-17 09:00:00,"7440-70-2","T",13900,"ug/l",110,"ug/l",1000,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Carbon, Dissolved Organic (DOC)",2018-04-17 09:00:00,"DOC","D",4.3,"mg/l",0.05,"mg/l",1,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","CHLORIDE (AS CL)",2018-04-17 09:00:00,"16887-00-6","T",7.4,"mg/l",0.2,"mg/l",2,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Chlorophyll A",2018-04-17 09:00:00,"479-61-8","T",0.888,"ug/l",NA,"ug/l",0.069,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Copper",2018-04-17 09:00:00,"7440-50-8","D",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","Fluoride, undistilled",2018-04-17 09:00:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R6","08-BLCK-8.0","N","08-BLCK-8.0-04172018-WS","R1803478","HARDNESS (AS CACO3)",2018-04-17 09:00:00,"HARD","T",40.5,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-12
