"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","ALKALINITY, TOTAL (AS CaCO3)",2019-06-25 14:30:00,"ALK","T",64.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Aluminum",2019-06-25 14:30:00,"7429-90-5","T",8.4,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Arsenic",2019-06-25 14:30:00,"7440-38-2","T",NA,"ug/l",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Cadmium",2019-06-25 14:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Calcium",2019-06-25 14:30:00,"7440-70-2","T",19600,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","CHLORIDE (AS CL)",2019-06-25 14:30:00,"16887-00-6","T",15.5,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Chlorophyll A",2019-06-25 14:30:00,"479-61-8","T",1.34,"ug/l",NA,"ug/l",0.096,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Copper",2019-06-25 14:30:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","HARDNESS (AS CACO3)",2019-06-25 14:30:00,"HARD","T",68.7,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Iron",2019-06-25 14:30:00,"7439-89-6","T",164,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Lead",2019-06-25 14:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Magnesium",2019-06-25 14:30:00,"7439-95-4","T",4800,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Nickel",2019-06-25 14:30:00,"7440-02-0","T",NA,"ug/l",0.26,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Nitrate+Nitrite as Nitrogen",2019-06-25 14:30:00,"NO3NO2N","T",NA,"mg/l",0.0015,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Nitrogen",2019-06-25 14:30:00,"KN","T",0.57,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Nitrogen, ammonia (As N)",2019-06-25 14:30:00,"7664-41-7","T",0.009,"mg/l",0.0036,"mg/l",0.005,"","R","Equipment Blank error ; Precision error",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","NITROGEN, KJELDAHL, TOTAL",2019-06-25 14:30:00,"KN","T",0.57,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","NITROGEN, NITRATE (AS N)",2019-06-25 14:30:00,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","NITROGEN, NITRITE",2019-06-25 14:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","Orthophosphate as Phosphorus, Dissolved",2019-06-25 14:30:00,"PDORTHO","D",0.0227,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Black Lake RAS","09-BLAH-4.2","N","09-BLAH-4.2-06252019-W","R1905962","PHOSPHORUS, TOTAL (AS P)",2019-06-25 14:30:00,"7723-14-0","T",0.0397,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
