"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","ALKALINITY, TOTAL (AS CaCO3)",2019-04-16 13:00:00,"ALK","T",32.4,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Aluminum",2019-04-16 13:00:00,"7429-90-5","D",44.8,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Arsenic",2019-04-16 13:00:00,"7440-38-2","T",NA,"ug/l",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Cadmium",2019-04-16 13:00:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Calcium",2019-04-16 13:00:00,"7440-70-2","T",10100,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Carbon, Dissolved Organic (DOC)",2019-04-16 13:00:00,"DOC","D",5.4,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","CHLORIDE (AS CL)",2019-04-16 13:00:00,"16887-00-6","T",7.73,"mg/l",0.05,"mg/l",0.2,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Chlorophyll A",2019-04-16 13:00:00,"479-61-8","T",1.13,"ug/l",NA,"ug/l",0.039,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Copper",2019-04-16 13:00:00,"7440-50-8","D",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Fluoride, undistilled",2019-04-16 13:00:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","HARDNESS (AS CACO3)",2019-04-16 13:00:00,"HARD","T",40.2,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Iron",2019-04-16 13:00:00,"7439-89-6","T",290,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Lead",2019-04-16 13:00:00,"7439-92-1","D",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Magnesium",2019-04-16 13:00:00,"7439-95-4","T",3620,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Manganese",2019-04-16 13:00:00,"7439-96-5","T",23.5,"ug/l",1.7,"ug/l",10,"","A","",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Nickel",2019-04-16 13:00:00,"7440-02-0","D",0.31,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04162019-WS","R1903342","Nitrate+Nitrite as Nitrogen",2019-04-16 13:00:00,"NO3NO2N","T",0.269,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
