"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","ALKALINITY, TOTAL (AS CaCO3)",2018-04-18 10:00:00,"ALK","T",168,"mg/l",1,"mg/l",2,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Aluminum",2018-04-18 10:00:00,"7429-90-5","D",164,"ug/l",2.3,"ug/l",10,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Arsenic",2018-04-18 10:00:00,"7440-38-2","T",0.7,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Cadmium",2018-04-18 10:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Calcium",2018-04-18 10:00:00,"7440-70-2","T",57500,"ug/l",110,"ug/l",1000,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Carbon, Dissolved Organic (DOC)",2018-04-18 10:00:00,"DOC","D",6.7,"mg/l",0.05,"mg/l",1,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","CHLORIDE (AS CL)",2018-04-18 10:00:00,"16887-00-6","T",110,"mg/l",0.3,"mg/l",4,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Chlorophyll A",2018-04-18 10:00:00,"479-61-8","T",3.18,"ug/l",NA,"ug/l",0.32,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Copper",2018-04-18 10:00:00,"7440-50-8","D",2.1,"ug/l",0.66,"ug/l",1,"","R","Equipment Blank error",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Fluoride, undistilled",2018-04-18 10:00:00,"16984-48-8","T",0.1,"mg/l",0.004,"mg/l",0.1,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","HARDNESS (AS CACO3)",2018-04-18 10:00:00,"HARD","T",197,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Iron",2018-04-18 10:00:00,"7439-89-6","T",734,"ug/l",13,"ug/l",100,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Lead",2018-04-18 10:00:00,"7439-92-1","D",0.29,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Magnesium",2018-04-18 10:00:00,"7439-95-4","T",12900,"ug/l",29,"ug/l",1000,"","A","",2020-05-12
"RIBS_Routine_R8","03-NRUP-3.1","N","03-NRUP-3.1-04182018-WS","R1803385","Manganese",2018-04-18 10:00:00,"7439-96-5","T",57.3,"ug/l",1.7,"ug/l",10,"","A","",2020-05-12
