"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","ALKALINITY, TOTAL (AS CaCO3)",2018-04-19 13:00:00,"ALK","T",42.4,"mg/l",1,"mg/l",2,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Aluminum",2018-04-19 13:00:00,"7429-90-5","D",34.1,"ug/l",2.3,"ug/l",10,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Arsenic",2018-04-19 13:00:00,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Cadmium",2018-04-19 13:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Calcium",2018-04-19 13:00:00,"7440-70-2","T",12500,"ug/l",110,"ug/l",1000,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Carbon, Dissolved Organic (DOC)",2018-04-19 13:00:00,"DOC","D",4.8,"mg/l",0.05,"mg/l",1,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","CHLORIDE (AS CL)",2018-04-19 13:00:00,"16887-00-6","T",8.7,"mg/l",0.2,"mg/l",2,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Chlorophyll A",2018-04-19 13:00:00,"479-61-8","T",0.939,"ug/l",NA,"ug/l",0.076,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Copper",2018-04-19 13:00:00,"7440-50-8","D",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Fluoride, undistilled",2018-04-19 13:00:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","HARDNESS (AS CACO3)",2018-04-19 13:00:00,"HARD","T",49.7,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-12
"RIBS_Routine_R5","09-LSAL-7.6","N","09-LSAL-7.6-04192018-WS","R1803476","Iron",2018-04-19 13:00:00,"7439-89-6","T",221,"ug/l",13,"ug/l",100,"","A","",2020-05-12
