"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","ALKALINITY, TOTAL (AS CaCO3)",2020-06-16 12:15:00,"ALK","T",30,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Aluminum",2020-06-16 12:15:00,"7429-90-5","D",23.7,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Arsenic",2020-06-16 12:15:00,"7440-38-2","T",0.66,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Cadmium",2020-06-16 12:15:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Calcium",2020-06-16 12:15:00,"7440-70-2","T",12100,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Carbon, Dissolved Organic (DOC)",2020-06-16 12:15:00,"DOC","D",5,"mg/l",0.5,"mg/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","CHLORIDE (AS CL)",2020-06-16 12:15:00,"16887-00-6","T",14.2,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Chlorophyll A",2020-06-16 12:15:00,"479-61-8","T",3.29,"ug/l",NA,"ug/l",0.15,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Copper",2020-06-16 12:15:00,"7440-50-8","D",1.1,"ug/l",0.66,"ug/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Fluoride, undistilled",2020-06-16 12:15:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","HARDNESS (AS CACO3)",2020-06-16 12:15:00,"HARD","T",39,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Iron",2020-06-16 12:15:00,"7439-89-6","T",224,"ug/l",20,"ug/l",100,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Lead",2020-06-16 12:15:00,"7439-92-1","D",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Magnesium",2020-06-16 12:15:00,"7439-95-4","T",2140,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Manganese",2020-06-16 12:15:00,"7439-96-5","T",38,"ug/l",1.7,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005133","Mercury",2020-06-16 11:30:00,"7439-97-6","T",1.5,"ng/l",0.3,"ng/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Nickel",2020-06-16 12:15:00,"7440-02-0","D",0.67,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Nitrate+Nitrite as Nitrogen",2020-06-16 12:15:00,"NO3NO2N","T",0.0793,"mg/l",0.0015,"mg/l",0.002,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Nitrogen",2020-06-16 12:15:00,"7727-37-9","T",0.46,"mg/l",NA,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Nitrogen, ammonia (As N)",2020-06-16 12:15:00,"7664-41-7","T",0.018,"mg/l",0.003,"mg/l",0.01,"","R","Equipment Blank error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","NITROGEN, KJELDAHL, TOTAL",2020-06-16 12:15:00,"KN","T",0.38,"mg/l",0.1,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","NITROGEN, NITRATE (AS N)",2020-06-16 12:15:00,"14797-55-8","T",0.079,"mg/l",NA,"mg/l",0.01,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","NITROGEN, NITRITE",2020-06-16 12:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Orthophosphate as Phosphorus, Dissolved",2020-06-16 12:15:00,"PDORTHO","D",0.0215,"mg/l",0.0049,"mg/l",0.005,"","R","Precision error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","PHOSPHORUS, TOTAL (AS P)",2020-06-16 12:15:00,"7723-14-0","T",0.0318,"mg/l",0.0036,"mg/l",0.005,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Potassium",2020-06-16 12:15:00,"7440-09-7","T",752,"ug/l",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Silver",2020-06-16 12:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Sodium",2020-06-16 12:15:00,"7440-23-5","T",9350,"ug/l",100,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","SULFATE (AS SO4)",2020-06-16 12:15:00,"14808-79-8","T",6.8,"mg/l",0.4,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2020-06-16 12:15:00,"TDS","T",89,"mg/l",9,"mg/l",10,"","J","estimated value due to Equipment Blank error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","TURBIDITY",2020-06-16 12:15:00,"TURB","T",3.1,"ntu",0.06,"ntu",1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-06162020-W","R2005132","Zinc",2020-06-16 12:15:00,"7440-66-6","D",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","ALKALINITY, TOTAL (AS CaCO3)",2020-10-21 10:30:00,"ALK","T",48,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Aluminum",2020-10-21 10:30:00,"7429-90-5","D",10.1,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Arsenic",2020-10-21 10:30:00,"7440-38-2","T",0.4,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Cadmium",2020-10-21 10:30:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Calcium",2020-10-21 10:30:00,"7440-70-2","T",15700,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Carbon, Dissolved Organic (DOC)",2020-10-21 10:30:00,"DOC","D",3.2,"mg/l",0.5,"mg/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","CHLORIDE (AS CL)",2020-10-21 10:30:00,"16887-00-6","T",17.2,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Chlorophyll A",2020-10-21 10:30:00,"479-61-8","T",0.992,"ug/l",NA,"ug/l",0.039,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Copper",2020-10-21 10:30:00,"7440-50-8","D",0.69,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Fluoride, undistilled",2020-10-21 10:30:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","HARDNESS (AS CACO3)",2020-10-21 10:30:00,"HARD","T",51.3,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Iron",2020-10-21 10:30:00,"7439-89-6","T",77.7,"ug/l",20,"ug/l",100,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Lead",2020-10-21 10:30:00,"7439-92-1","D",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Magnesium",2020-10-21 10:30:00,"7439-95-4","T",2920,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Manganese",2020-10-21 10:30:00,"7439-96-5","T",9,"ug/l",1.7,"ug/l",10,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009878","Mercury",2020-10-21 10:30:00,"7439-97-6","T",0.5,"ng/l",0.3,"ng/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Nickel",2020-10-21 10:30:00,"7440-02-0","D",0.44,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Nitrate+Nitrite as Nitrogen",2020-10-21 10:30:00,"NO3NO2N","T",0.0081,"mg/l",0.0015,"mg/l",0.002,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Nitrogen",2020-10-21 10:30:00,"7727-37-9","T",0.15,"mg/l",NA,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Nitrogen, ammonia (As N)",2020-10-21 10:30:00,"7664-41-7","T",0.015,"mg/l",0.003,"mg/l",0.01,"","R","Equipment Blank error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","NITROGEN, KJELDAHL, TOTAL",2020-10-21 10:30:00,"KN","T",0.14,"mg/l",0.1,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","NITROGEN, NITRATE (AS N)",2020-10-21 10:30:00,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","NITROGEN, NITRITE",2020-10-21 10:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Orthophosphate as Phosphorus, Dissolved",2020-10-21 10:30:00,"PDORTHO","D",0.0053,"mg/l",0.0049,"mg/l",0.005,"","R","Precision error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","PHOSPHORUS, TOTAL (AS P)",2020-10-21 10:30:00,"7723-14-0","T",0.0142,"mg/l",0.0036,"mg/l",0.005,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Potassium",2020-10-21 10:30:00,"7440-09-7","T",954,"ug/l",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Silver",2020-10-21 10:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","Sodium",2020-10-21 10:30:00,"7440-23-5","T",11700,"ug/l",100,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","SULFATE (AS SO4)",2020-10-21 10:30:00,"14808-79-8","T",9.72,"mg/l",0.04,"mg/l",0.2,"","A","",2021-04-13
"RIBS_ROUTINE_R3","13-ROND-9.9","N","13-ROND-9.9-10212020-W","R2009877","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2020-10-21 10:30:00,"TDS","T",91,"mg/l",9,"mg/l",10,"","J","estimated value due to Equipment Blank error",2021-04-13
