"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","ALKALINITY, TOTAL (AS CaCO3)",2020-06-16 14:00:00,"ALK","T",46,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Aluminum",2020-06-16 14:00:00,"7429-90-5","D",24.8,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Arsenic",2020-06-16 14:00:00,"7440-38-2","T",NA,"ug/l",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Cadmium",2020-06-16 14:00:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Calcium",2020-06-16 14:00:00,"7440-70-2","T",15400,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Carbon, Dissolved Organic (DOC)",2020-06-16 14:00:00,"DOC","D",3.2,"mg/l",0.5,"mg/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","CHLORIDE (AS CL)",2020-06-16 14:00:00,"16887-00-6","T",20.8,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Chlorophyll A",2020-06-16 14:00:00,"479-61-8","T",0.296,"ug/l",NA,"ug/l",0.038,"","A","",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Copper",2020-06-16 14:00:00,"7440-50-8","D",1.1,"ug/l",0.66,"ug/l",1,"","R","Precision error",2021-04-13
"RIBS_ROUTINE_R5","10-BOQT-2.6","N","10-BOQT-2.6-06162020-W","R2005237","Fluoride, undistilled",2020-06-16 14:00:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-04-13
