"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","ALKALINITY, TOTAL (AS CaCO3)",2020-06-16 13:00:00,"ALK","T",100,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Aluminum",2020-06-16 13:00:00,"7429-90-5","D",10.8,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Arsenic",2020-06-16 13:00:00,"7440-38-2","T",0.74,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Cadmium",2020-06-16 13:00:00,"7440-43-9","D",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Calcium",2020-06-16 13:00:00,"7440-70-2","T",39900,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Carbon, Dissolved Organic (DOC)",2020-06-16 13:00:00,"DOC","D",2.9,"mg/l",0.5,"mg/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","CHLORIDE (AS CL)",2020-06-16 13:00:00,"16887-00-6","T",21.4,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Chlorophyll A",2020-06-16 13:00:00,"479-61-8","T",6.97,"ug/l",NA,"ug/l",0.53,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Copper",2020-06-16 13:00:00,"7440-50-8","D",0.76,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Fluoride, undistilled",2020-06-16 13:00:00,"16984-48-8","T",NA,"mg/l",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","HARDNESS (AS CACO3)",2020-06-16 13:00:00,"HARD","T",117,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Iron",2020-06-16 13:00:00,"7439-89-6","T",354,"ug/l",20,"ug/l",100,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Lead",2020-06-16 13:00:00,"7439-92-1","D",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Magnesium",2020-06-16 13:00:00,"7439-95-4","T",4280,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Manganese",2020-06-16 13:00:00,"7439-96-5","T",60.8,"ug/l",1.7,"ug/l",10,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005135","Mercury",2020-06-16 13:00:00,"7439-97-6","T",2,"ng/l",0.3,"ng/l",1,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Nickel",2020-06-16 13:00:00,"7440-02-0","D",0.7,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Nitrate+Nitrite as Nitrogen",2020-06-16 13:00:00,"NO3NO2N","T",0.607,"mg/l",0.0015,"mg/l",0.002,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Nitrogen",2020-06-16 13:00:00,"7727-37-9","T",0.97,"mg/l",NA,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Nitrogen, ammonia (As N)",2020-06-16 13:00:00,"7664-41-7","T",0.014,"mg/l",0.003,"mg/l",0.01,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","NITROGEN, KJELDAHL, TOTAL",2020-06-16 13:00:00,"KN","T",0.36,"mg/l",0.1,"mg/l",0.1,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","NITROGEN, NITRATE (AS N)",2020-06-16 13:00:00,"14797-55-8","T",0.607,"mg/l",NA,"mg/l",0.01,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","NITROGEN, NITRITE",2020-06-16 13:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Precision error",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Orthophosphate as Phosphorus, Dissolved",2020-06-16 13:00:00,"PDORTHO","D",NA,"mg/l",0.0049,"mg/l",0.005,"U","R","Analyte was analyzed for but not detected ; Precision error",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","PHOSPHORUS, TOTAL (AS P)",2020-06-16 13:00:00,"7723-14-0","T",0.0238,"mg/l",0.0036,"mg/l",0.005,"","A","",2021-04-13
"RIBS_ROUTINE_R4","06-DILA-5.4","N","06-DILA-5.4-06162020-W","R2005134","Potassium",2020-06-16 13:00:00,"7440-09-7","T",1180,"ug/l",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-04-13
